customer_id,transaction_count,spending_ratio,join_date,age,gender,education_level,employment_type,annual_income,loan_amount,credit_score,default_flag,repayment_history,inflation_rate,interest_rate,year,month,day,weekday,region_North,region_South,region_West,loan_purpose_Education Loan,loan_purpose_Home Loan,loan_purpose_Personal Loan,income_group,high_income_flag,income_quantile,income_kmeans,join_year,debt_to_income,avg_monthly_transactions,spending_to_income
748,35,0.938,2023-03-18,39.0,0,1,Salaried,49974.0,50405.0,641.0,1,Average,6.567044937426641,6.298789087392279,2023,3,18,5,False,False,True,False,False,False,Low,0,Q1,2,2023,1.0086244847320607,2.9166666666666665,46875.611999999994
749,485,0.586,2018-11-10,56.0,0,2,Salaried,46371.0,60380.0,540.0,0,Good,5.161345951928407,10.745037911411899,2018,11,10,5,False,False,True,False,True,False,Low,0,Q1,2,2018,1.3021069202734468,40.416666666666664,27173.406
750,181,0.6,2018-04-09,22.0,0,3,Salaried,92145.0,24627.0,392.0,1,Good,4.542633256388088,10.112850790814623,2018,4,9,0,False,True,False,False,False,True,Medium,0,Q2,0,2018,0.26726355201041835,15.083333333333334,55287.0
751,445,0.378,2018-03-04,44.0,1,4,Self-Employed,141583.0,46344.0,823.0,0,Average,4.5481434441205995,6.673750544341571,2018,3,4,6,False,False,False,False,False,False,High,1,Q3,1,2018,0.32732743337830106,37.083333333333336,53518.374
752,112,0.433,2021-04-18,41.0,0,3,Unemployed,20659.0,90802.0,788.0,1,Average,4.0086702622495345,10.764850837081706,2021,4,18,6,True,False,False,True,False,False,Low,0,Q1,2,2021,4.395275666779612,9.333333333333334,8945.347
753,132,0.369,2023-02-12,52.0,0,2,Salaried,127795.0,74861.0,550.0,1,Good,7.116152582053099,11.182337080024817,2023,2,12,6,False,False,True,False,False,False,High,1,Q3,0,2023,0.5857897413826832,11.0,47156.354999999996
754,377,0.521,2023-02-14,39.0,0,2,Salaried,199528.0,94197.0,486.0,1,Good,5.791283652398969,8.815763310921401,2023,2,14,1,False,True,False,False,False,False,High,1,Q4,1,2023,0.47209915400344815,31.416666666666668,103954.088
755,371,0.128,2023-03-12,29.0,1,2,Salaried,106221.0,14374.0,358.0,0,Poor,6.599723273466589,9.719857827991213,2023,3,12,6,True,False,False,True,False,False,High,1,Q2,0,2023,0.13532164073017577,30.916666666666668,13596.288
756,320,0.298,2022-12-21,31.0,0,2,Unemployed,160111.0,17281.0,786.0,1,Good,4.974572443387287,9.871894319734716,2022,12,21,2,True,False,False,True,False,False,High,1,Q4,1,2022,0.10793137261025164,26.666666666666668,47713.078
757,143,0.834,2022-03-03,36.0,1,4,Self-Employed,170837.0,27609.0,723.0,0,Poor,6.224333005396036,10.483904837497134,2022,3,3,3,False,False,False,True,False,False,High,1,Q4,1,2022,0.16161018983007194,11.916666666666666,142478.058
758,443,0.866,2018-08-03,50.0,1,3,Salaried,58612.0,53244.0,612.0,1,Poor,7.975237719654068,9.452248586525442,2018,8,3,4,False,False,True,False,False,False,Medium,0,Q1,2,2018,0.9084146591141745,36.916666666666664,50757.992
759,223,0.726,2022-08-02,30.0,1,3,Unemployed,59806.0,11707.0,568.0,0,Good,5.691129697311494,8.158576516837426,2022,8,2,1,False,True,False,False,False,True,Medium,0,Q1,2,2022,0.19574959034210615,18.583333333333332,43419.155999999995
760,317,0.159,2022-07-15,55.0,0,2,Self-Employed,26589.0,99405.0,638.0,1,Average,7.156881394267622,7.141894037375021,2022,7,15,4,False,True,False,False,False,True,Low,0,Q1,2,2022,3.7385761028996956,26.416666666666668,4227.651
761,98,0.024,2022-01-30,48.0,1,1,Unemployed,67932.0,69895.0,471.0,0,Good,7.046180204924887,11.448348330005054,2022,1,30,6,False,False,False,False,True,False,Medium,0,Q2,2,2022,1.028896543602426,8.166666666666666,1630.368
762,79,0.708,2021-09-22,43.0,0,3,Unemployed,199358.0,46617.0,708.0,1,Poor,7.9268447019667345,10.044164636864753,2021,9,22,2,False,False,False,True,False,False,High,1,Q4,1,2021,0.23383561231553285,6.583333333333333,141145.46399999998
763,239,0.418,2020-12-08,21.0,1,1,Salaried,124089.0,36990.0,318.0,0,Average,7.955061708634623,6.2838372444288915,2020,12,8,1,True,False,False,True,False,False,High,1,Q3,0,2020,0.2980924981263448,19.916666666666668,51869.202
764,24,0.388,2021-07-28,59.0,0,1,Unemployed,100622.0,59042.0,812.0,1,Poor,7.9650155724892695,7.969242264438962,2021,7,28,2,False,False,False,True,False,False,High,1,Q2,0,2021,0.5867702888036413,2.0,39041.336
765,349,0.412,2018-04-05,68.0,0,3,Unemployed,149703.0,51136.0,718.0,1,Good,4.523362191788279,9.571249732877723,2018,4,5,3,False,False,True,False,False,True,High,1,Q3,1,2018,0.34158300100866384,29.083333333333332,61677.636
766,319,0.312,2018-07-31,21.0,1,3,Unemployed,58289.0,89214.0,399.0,1,Poor,7.08406357439198,6.585547095349873,2018,7,31,1,True,False,False,False,False,True,Medium,0,Q1,2,2018,1.530546072157697,26.583333333333332,18186.168
767,416,0.07,2022-09-09,59.0,1,1,Unemployed,29633.0,70269.0,521.0,1,Poor,7.213247574785518,9.353533630410134,2022,9,9,4,False,False,False,False,True,False,Low,0,Q1,2,2022,2.3713090135997033,34.666666666666664,2074.3100000000004
768,183,0.436,2023-04-10,26.0,1,2,Self-Employed,23937.0,38591.0,737.0,0,Poor,5.7214623821801975,11.12422421275248,2023,4,10,0,True,False,False,True,False,False,Low,0,Q1,2,2023,1.6121903329573464,15.25,10436.532
769,385,0.361,2018-01-01,21.0,1,3,Self-Employed,32855.0,14911.0,606.0,1,Poor,6.527705713002801,6.169037305288206,2018,1,1,0,False,True,False,True,False,False,Low,0,Q1,2,2018,0.453842641911429,32.083333333333336,11860.654999999999
770,303,0.23,2021-07-23,48.0,0,1,Unemployed,127272.0,15545.0,821.0,0,Average,7.813522616569424,9.229201130024038,2021,7,23,4,False,True,False,True,False,False,High,1,Q3,0,2021,0.12213998365704946,25.25,29272.56
771,52,0.696,2019-09-07,24.0,1,4,Self-Employed,57619.0,29976.0,369.0,1,Poor,7.1579355212659905,8.614762575441343,2019,9,7,5,True,False,False,False,False,False,Medium,0,Q1,2,2019,0.520245058053767,4.333333333333333,40102.824
772,95,0.719,2019-05-12,64.0,1,2,Self-Employed,142286.0,66123.0,363.0,1,Average,5.41781819711615,9.706353037630109,2019,5,12,6,False,True,False,True,False,False,High,1,Q3,1,2019,0.4647189463474973,7.916666666666667,102303.63399999999
773,314,0.546,2022-06-18,56.0,0,4,Salaried,108974.0,98599.0,536.0,0,Poor,6.956205051023349,11.950896470934113,2022,6,18,5,False,False,False,False,True,False,High,1,Q2,0,2022,0.9047938040266486,26.166666666666668,59499.804000000004
774,251,0.593,2021-03-18,36.0,1,4,Unemployed,112095.0,70883.0,617.0,0,Good,5.319049140970139,6.931107204915387,2021,3,18,3,False,False,True,True,False,False,High,1,Q3,0,2021,0.632347562335519,20.916666666666668,66472.33499999999
775,348,0.521,2020-03-10,38.0,0,3,Salaried,49191.0,96252.0,816.0,1,Poor,7.554357371182975,9.080398779649187,2020,3,10,1,False,True,False,False,False,False,Low,0,Q1,2,2020,1.956699396231018,29.0,25628.511000000002
776,31,0.411,2023-03-04,44.0,0,4,Unemployed,114345.0,36038.0,751.0,0,Poor,6.915868119222909,7.935249524674836,2023,3,4,5,True,False,False,False,False,True,High,1,Q3,0,2023,0.315169006078097,2.5833333333333335,46995.795
777,330,0.935,2019-10-01,65.0,0,4,Salaried,107468.0,87252.0,348.0,0,Average,6.79514624497288,8.59317120771404,2019,10,1,1,False,False,False,False,False,False,High,1,Q2,0,2019,0.8118881899728291,27.5,100482.58
778,25,0.733,2018-05-15,41.0,0,1,Unemployed,168769.0,46877.0,599.0,1,Poor,7.761358297606915,8.573449670218457,2018,5,15,1,False,False,False,True,False,False,High,1,Q4,1,2018,0.2777583560962025,2.0833333333333335,123707.677
779,277,0.567,2020-08-26,69.0,1,2,Self-Employed,108570.0,18702.0,884.0,1,Poor,6.84924174789783,11.402656016281586,2020,8,26,2,True,False,False,True,False,False,High,1,Q2,0,2020,0.17225752970433822,23.083333333333332,61559.189999999995
780,285,0.665,2021-11-06,69.0,0,1,Self-Employed,163906.0,90956.0,646.0,1,Good,5.086543374920893,9.060497034438786,2021,11,6,5,True,False,False,False,False,True,High,1,Q4,1,2021,0.5549278244847656,23.75,108997.49
781,415,0.15,2018-12-20,36.0,1,2,Unemployed,135363.0,64530.0,300.0,1,Good,7.955171033702177,10.087036134507413,2018,12,20,3,False,False,True,False,False,True,High,1,Q3,0,2018,0.4767181578422464,34.583333333333336,20304.45
782,195,0.148,2019-11-15,21.0,0,4,Salaried,31556.0,23915.0,867.0,0,Poor,7.512417045297072,11.130638342544488,2019,11,15,4,False,False,False,False,False,True,Low,0,Q1,2,2019,0.7578590442388136,16.25,4670.288
783,376,0.419,2020-04-16,55.0,1,2,Self-Employed,167769.0,76837.0,792.0,1,Good,6.336474660696955,9.289163717820106,2020,4,16,3,False,True,False,False,False,True,High,1,Q4,1,2020,0.457992835386752,31.333333333333332,70295.211
784,136,0.524,2019-11-25,40.0,1,4,Self-Employed,136060.0,42571.0,773.0,1,Average,4.608009209451268,8.564695904501628,2019,11,25,0,False,False,False,False,True,False,High,1,Q3,0,2019,0.31288402175510804,11.333333333333334,71295.44
785,15,0.898,2019-01-11,28.0,0,1,Unemployed,66029.0,12653.0,689.0,1,Average,7.4919458994258274,9.284406785307562,2019,1,11,4,False,True,False,False,False,True,Medium,0,Q2,2,2019,0.1916279210649866,1.25,59294.042
786,353,0.459,2020-12-30,29.0,0,1,Unemployed,116492.0,10591.0,568.0,1,Average,4.447257511970066,7.3365470828872255,2020,12,30,2,False,False,True,False,False,False,High,1,Q3,0,2020,0.09091611441129005,29.416666666666668,53469.828
787,426,0.674,2019-08-21,38.0,0,2,Salaried,121281.0,25769.0,714.0,0,Poor,5.742675820485176,11.394180248277852,2019,8,21,2,False,False,False,False,False,False,High,1,Q3,0,2019,0.21247351192684757,35.5,81743.394
788,201,0.524,2023-03-28,41.0,1,1,Self-Employed,111790.0,91947.0,336.0,0,Poor,5.663009048129235,9.262241454177552,2023,3,28,1,False,False,True,False,True,False,High,1,Q2,0,2023,0.8224975400304142,16.75,58577.96
789,458,0.054,2018-10-04,50.0,1,3,Unemployed,78432.0,18978.0,816.0,0,Average,4.164895377775833,10.484022247859068,2018,10,4,3,False,False,False,False,False,False,Medium,0,Q2,2,2018,0.24196756425948593,38.166666666666664,4235.3279999999995
790,451,0.523,2019-11-06,38.0,1,4,Self-Employed,24352.0,98363.0,385.0,1,Poor,6.366528341160702,10.407446508116358,2019,11,6,2,False,True,False,True,False,False,Low,0,Q1,2,2019,4.039216491458607,37.583333333333336,12736.096000000001
791,142,0.615,2022-06-28,32.0,0,4,Unemployed,49161.0,82174.0,487.0,1,Average,5.364439061017169,7.648331946077171,2022,6,28,1,False,False,True,False,True,False,Low,0,Q1,2,2022,1.671528243933199,11.833333333333334,30234.015
792,55,0.175,2022-06-01,58.0,0,3,Unemployed,129482.0,35252.0,517.0,1,Poor,4.970377968460699,10.894014572701105,2022,6,1,2,False,True,False,True,False,False,High,1,Q3,0,2022,0.27225405847917084,4.583333333333333,22659.35
793,440,0.279,2022-08-28,28.0,1,3,Unemployed,107001.0,8934.0,385.0,1,Poor,7.46797419930968,7.392310390476916,2022,8,28,6,False,False,True,False,False,True,High,1,Q2,0,2022,0.08349454677993663,36.666666666666664,29853.279000000002
794,422,0.523,2021-08-26,56.0,0,3,Unemployed,73632.0,54245.0,609.0,1,Good,5.938751889435882,8.644327580172138,2021,8,26,3,False,True,False,False,True,False,Medium,0,Q2,2,2021,0.7367041503694046,35.166666666666664,38509.536
795,499,0.956,2019-03-02,23.0,1,3,Self-Employed,131503.0,54162.0,629.0,1,Poor,4.427489449886733,9.387594610772252,2019,3,2,5,False,True,False,True,False,False,High,1,Q3,0,2019,0.41186893074682707,41.583333333333336,125716.86799999999
796,289,0.247,2019-12-02,58.0,0,4,Self-Employed,104562.0,97870.0,344.0,1,Good,4.43217917281992,9.962435988816123,2019,12,2,0,False,True,False,False,True,False,High,1,Q2,0,2019,0.9359996939614774,24.083333333333332,25826.814
797,498,0.207,2020-11-25,66.0,0,2,Unemployed,172796.0,50546.0,344.0,0,Good,5.026165526625287,8.05391655908693,2020,11,25,2,True,False,False,False,True,False,High,1,Q4,1,2020,0.2925183453320679,41.5,35768.772
798,86,0.984,2021-06-14,66.0,1,3,Salaried,75799.0,79706.0,879.0,1,Average,7.782015461340774,11.482281115525971,2021,6,14,0,False,False,True,False,True,False,Medium,0,Q2,2,2021,1.0515442156228973,7.166666666666667,74586.216
799,207,0.236,2021-02-17,52.0,0,2,Unemployed,163514.0,67264.0,775.0,1,Average,7.226678769222021,10.508134978918802,2021,2,17,2,False,True,False,True,False,False,High,1,Q4,1,2021,0.4113653876732268,17.25,38589.304
800,238,0.354,2020-10-30,60.0,0,2,Salaried,52698.0,52241.0,347.0,0,Average,7.825987183806763,7.580174570738899,2020,10,30,4,True,False,False,False,True,False,Medium,0,Q1,2,2020,0.9913279441345022,19.833333333333332,18655.092
801,167,0.57,2018-07-07,41.0,1,4,Salaried,48434.0,47148.0,720.0,1,Average,6.977603930672258,7.8264079023509785,2018,7,7,5,True,False,False,False,False,True,Low,0,Q1,2,2018,0.9734484040137094,13.916666666666666,27607.379999999997
802,135,0.733,2022-01-30,69.0,0,3,Salaried,166152.0,22851.0,807.0,1,Good,7.844381593412735,7.277397978493756,2022,1,30,6,False,False,True,False,False,True,High,1,Q4,1,2022,0.13753069478549762,11.25,121789.416
803,11,0.538,2018-07-02,43.0,1,1,Unemployed,40213.0,51155.0,342.0,0,Poor,5.300011245968897,9.393564806498182,2018,7,2,0,True,False,False,True,False,False,Low,0,Q1,2,2018,1.2721010618456718,0.9166666666666666,21634.594
804,233,0.754,2020-04-16,46.0,1,4,Self-Employed,114905.0,96002.0,754.0,1,Good,7.208583924695708,6.288635437699148,2020,4,16,3,False,False,True,False,False,True,High,1,Q3,0,2020,0.8354901875462338,19.416666666666668,86638.37
805,230,0.673,2020-03-13,43.0,1,2,Self-Employed,50064.0,33224.0,309.0,0,Good,5.991756243441495,10.448196652660464,2020,3,13,4,False,False,True,False,False,True,Medium,0,Q1,2,2020,0.6636305528922979,19.166666666666668,33693.072
806,233,0.166,2020-09-27,66.0,0,2,Unemployed,115093.0,69774.0,870.0,0,Good,5.135409271480015,10.819464570179042,2020,9,27,6,True,False,False,False,True,False,High,1,Q3,0,2020,0.6062401709921542,19.416666666666668,19105.438000000002
807,127,0.097,2022-03-22,56.0,0,2,Unemployed,171517.0,40502.0,757.0,1,Poor,5.517499755080559,6.094629729749552,2022,3,22,1,False,True,False,True,False,False,High,1,Q4,1,2022,0.23613985785665562,10.583333333333334,16637.149
808,323,0.51,2021-01-18,36.0,1,1,Salaried,36925.0,7614.0,454.0,0,Average,4.822378464649708,7.356806415612959,2021,1,18,0,False,True,False,False,False,True,Low,0,Q1,2,2021,0.20620176032498308,26.916666666666668,18831.75
809,385,0.39,2022-02-15,51.0,0,1,Unemployed,154227.0,67474.0,783.0,1,Poor,4.345347165929351,6.233964380165792,2022,2,15,1,False,False,True,True,False,False,High,1,Q4,1,2022,0.4374979737659424,32.083333333333336,60148.53
810,241,0.835,2019-12-26,49.0,0,1,Salaried,103424.0,16011.0,444.0,0,Poor,5.814420125106746,9.838488211620607,2019,12,26,3,True,False,False,True,False,False,High,1,Q2,0,2019,0.15480932858910892,20.083333333333332,86359.04
811,234,0.316,2020-03-15,58.0,1,3,Self-Employed,127279.0,79090.0,660.0,1,Good,7.491477833563309,7.646352741997122,2020,3,15,6,False,False,True,True,False,False,High,1,Q3,0,2020,0.621390802881858,19.5,40220.164
812,208,0.799,2023-03-26,65.0,0,4,Self-Employed,67695.0,35656.0,394.0,0,Average,7.016379146255723,8.669596052743255,2023,3,26,6,True,False,False,False,True,False,Medium,0,Q2,2,2023,0.5267154147278234,17.333333333333332,54088.305
813,456,0.031,2018-09-30,22.0,1,3,Self-Employed,115383.0,57483.0,522.0,1,Good,4.8006582843134336,11.338963555959431,2018,9,30,6,False,True,False,True,False,False,High,1,Q3,0,2018,0.4981929747016458,38.0,3576.873
814,41,0.228,2022-05-10,43.0,0,2,Self-Employed,61518.0,25283.0,410.0,0,Poor,5.535906185187054,8.559844558145619,2022,5,10,1,True,False,False,True,False,False,Medium,0,Q1,2,2022,0.4109854026463799,3.4166666666666665,14026.104000000001
815,195,0.35,2021-04-24,47.0,0,2,Self-Employed,91520.0,79053.0,434.0,1,Good,5.464770213128862,11.044728067630913,2021,4,24,5,False,False,True,False,False,False,Medium,0,Q2,0,2021,0.8637784090909091,16.25,32031.999999999996
816,353,0.369,2019-06-26,23.0,0,4,Self-Employed,158252.0,30300.0,582.0,1,Average,7.225207134373252,8.692462349232606,2019,6,26,2,False,False,True,False,True,False,High,1,Q4,1,2019,0.19146677451153857,29.416666666666668,58394.988
817,159,0.747,2019-11-16,22.0,0,4,Self-Employed,189277.0,73611.0,828.0,1,Average,4.878655591234885,8.90293981029198,2019,11,16,5,False,True,False,False,True,False,High,1,Q4,1,2019,0.3889062062479858,13.25,141389.919
818,48,0.011,2020-07-07,35.0,0,1,Self-Employed,100610.0,62430.0,435.0,1,Good,4.349700504527234,11.566146678895567,2020,7,7,1,False,False,True,False,True,False,High,1,Q2,0,2020,0.6205148593579167,4.0,1106.71
819,109,0.84,2018-09-16,30.0,1,1,Salaried,152179.0,45179.0,743.0,1,Good,4.990729300956993,9.39762458151126,2018,9,16,6,False,True,False,False,False,True,High,1,Q3,1,2018,0.296880647132653,9.083333333333334,127830.36
820,158,0.854,2020-01-15,56.0,1,2,Unemployed,153964.0,10364.0,660.0,0,Poor,5.674459963272111,7.986246049913986,2020,1,15,2,True,False,False,False,True,False,High,1,Q3,1,2020,0.06731443714114987,13.166666666666666,131485.256
821,254,0.618,2021-03-10,44.0,0,3,Unemployed,199320.0,22705.0,626.0,0,Good,6.851915284808209,8.124427094897198,2021,3,10,2,True,False,False,False,False,False,High,1,Q4,1,2021,0.11391230182620911,21.166666666666668,123179.76
822,485,0.567,2023-05-05,42.0,1,4,Salaried,83862.0,49127.0,715.0,1,Poor,6.281164018609343,8.822534452254851,2023,5,5,4,True,False,False,False,False,False,Medium,0,Q2,0,2023,0.5858076363549641,40.416666666666664,47549.75399999999
823,34,0.704,2019-12-27,30.0,0,3,Unemployed,171286.0,33577.0,706.0,0,Average,5.647458067108296,11.574949846153823,2019,12,27,4,False,False,False,False,True,False,High,1,Q4,1,2019,0.196028864005231,2.8333333333333335,120585.344
824,205,0.372,2021-10-09,62.0,0,2,Salaried,75917.0,66043.0,847.0,1,Good,5.649372448354388,9.900877714122753,2021,10,9,5,False,False,True,False,True,False,Medium,0,Q2,2,2021,0.869936904777586,17.083333333333332,28241.124
825,163,0.687,2022-06-22,28.0,0,4,Unemployed,32772.0,56266.0,493.0,1,Average,4.405543597169757,6.9587833663969105,2022,6,22,2,False,True,False,False,True,False,Low,0,Q1,2,2022,1.7168924691810081,13.583333333333334,22514.364
826,124,0.692,2022-08-23,59.0,1,2,Salaried,199168.0,13598.0,375.0,1,Good,7.496340605703347,10.705293064722076,2022,8,23,1,True,False,False,False,True,False,High,1,Q4,1,2022,0.06827401992287918,10.333333333333334,137824.256
827,115,0.451,2022-08-05,24.0,1,1,Salaried,170336.0,31155.0,579.0,1,Average,7.4987021637950555,7.064071721717255,2022,8,5,4,False,True,False,False,True,False,High,1,Q4,1,2022,0.18290320308096938,9.583333333333334,76821.53600000001
828,283,0.73,2022-03-24,31.0,0,1,Unemployed,129933.0,98789.0,801.0,1,Average,5.534358280755184,6.906153398474539,2022,3,24,3,False,False,False,True,False,False,High,1,Q3,0,2022,0.7603072352674071,23.583333333333332,94851.09
829,99,0.159,2022-12-21,62.0,1,3,Unemployed,191866.0,68817.0,372.0,1,Average,7.231939910835755,7.0327282912538935,2022,12,21,2,False,True,False,False,False,True,High,1,Q4,1,2022,0.3586721983050671,8.25,30506.694
830,295,0.37,2018-09-23,30.0,1,1,Self-Employed,52501.0,9946.0,386.0,0,Average,6.191167296609024,9.235301212264387,2018,9,23,6,True,False,False,False,False,False,Medium,0,Q1,2,2018,0.18944401059027446,24.583333333333332,19425.37
831,113,0.295,2021-09-06,60.0,0,3,Salaried,68347.0,89581.0,638.0,0,Average,5.195621938073241,10.244063257236796,2021,9,6,0,False,True,False,False,True,False,Medium,0,Q2,2,2021,1.3106793275491244,9.416666666666666,20162.364999999998
832,454,0.709,2022-07-17,43.0,0,4,Salaried,36369.0,82428.0,898.0,1,Poor,5.1159071219334376,10.801335644087855,2022,7,17,6,False,False,True,False,False,False,Low,0,Q1,2,2022,2.266435700734142,37.833333333333336,25785.621
833,31,0.777,2019-08-09,24.0,0,3,Salaried,65254.0,42753.0,895.0,0,Poor,6.008088775340387,7.433375274661811,2019,8,9,4,True,False,False,False,False,False,Medium,0,Q2,2,2019,0.6551782266221228,2.5833333333333335,50702.358
834,86,0.657,2022-05-08,49.0,1,3,Unemployed,164104.0,14560.0,525.0,1,Average,4.15459211925794,7.222034155765569,2022,5,8,6,False,False,True,False,False,True,High,1,Q4,1,2022,0.08872422366304294,7.166666666666667,107816.32800000001
835,414,0.067,2019-10-14,51.0,0,2,Salaried,175267.0,54112.0,442.0,0,Good,7.063896709779138,10.0547512283969,2019,10,14,0,False,True,False,False,True,False,High,1,Q4,1,2019,0.30874037896466533,34.5,11742.889000000001
836,274,0.29,2023-01-29,40.0,0,4,Self-Employed,53976.0,11150.0,865.0,1,Good,7.202988878535939,10.07797492856164,2023,1,29,6,False,False,True,False,True,False,Medium,0,Q1,2,2023,0.20657329183340745,22.833333333333332,15653.039999999999
837,155,0.53,2018-10-28,63.0,1,3,Self-Employed,133999.0,84606.0,323.0,1,Poor,5.775052905802418,9.16600912364403,2018,10,28,6,False,False,True,True,False,False,High,1,Q3,0,2018,0.6313927715878477,12.916666666666666,71019.47
838,439,0.651,2019-05-05,68.0,1,2,Self-Employed,151647.0,48034.0,390.0,1,Poor,5.079244751629527,10.154914711550116,2019,5,5,6,False,False,False,True,False,False,High,1,Q3,1,2019,0.3167487652245016,36.583333333333336,98722.197
839,216,0.708,2021-11-14,44.0,0,3,Self-Employed,37245.0,60032.0,660.0,1,Average,6.633995102411792,8.905407814173028,2021,11,14,6,False,True,False,False,False,False,Low,0,Q1,2,2021,1.611813666263928,18.0,26369.46
840,146,0.393,2018-02-09,62.0,0,2,Salaried,182025.0,19497.0,405.0,0,Poor,6.207722507605327,6.284944055435337,2018,2,9,4,True,False,False,False,True,False,High,1,Q4,1,2018,0.10711166048619696,12.166666666666666,71535.825
841,107,0.526,2019-12-05,67.0,0,2,Unemployed,121954.0,9133.0,573.0,1,Poor,7.797351300783365,9.642109413758478,2019,12,5,3,False,False,False,False,False,False,High,1,Q3,0,2019,0.07488889253325025,8.916666666666666,64147.804000000004
842,129,0.966,2022-09-14,45.0,1,2,Unemployed,157975.0,35310.0,405.0,0,Good,6.739475266329572,11.67203423406107,2022,9,14,2,False,False,True,True,False,False,High,1,Q4,1,2022,0.22351637917391992,10.75,152603.85
843,119,0.787,2023-04-20,53.0,0,3,Salaried,193101.0,97960.0,617.0,0,Good,4.093624062273578,9.007183177307809,2023,4,20,3,False,False,False,False,False,True,High,1,Q4,1,2023,0.507299288973128,9.916666666666666,151970.487
844,438,0.432,2021-04-04,59.0,0,4,Self-Employed,103702.0,7818.0,828.0,0,Average,5.147554344966796,11.22649095914686,2021,4,4,6,False,False,True,False,False,True,High,1,Q2,0,2021,0.07538909567800042,36.5,44799.264
845,119,0.953,2022-08-02,44.0,0,4,Self-Employed,22048.0,57193.0,563.0,1,Good,4.252374114661459,11.440428799162726,2022,8,2,1,False,False,False,False,False,False,Low,0,Q1,2,2022,2.5940221335268503,9.916666666666666,21011.744
846,115,0.957,2022-10-15,66.0,0,4,Salaried,77944.0,37220.0,748.0,0,Good,7.731585078148274,6.395204731748724,2022,10,15,5,True,False,False,False,False,True,Medium,0,Q2,2,2022,0.4775223237195936,9.583333333333334,74592.408
847,135,0.309,2020-10-26,37.0,1,2,Unemployed,140996.0,44987.0,658.0,0,Poor,7.226086067804801,11.874715605794282,2020,10,26,0,False,False,False,False,False,True,High,1,Q3,1,2020,0.3190657891004,11.25,43567.764
848,472,0.11,2021-10-24,55.0,1,4,Self-Employed,28763.0,23730.0,697.0,1,Good,4.674421991076666,8.807918494683678,2021,10,24,6,False,True,False,False,False,True,Low,0,Q1,2,2021,0.8250182526162083,39.333333333333336,3163.93
849,411,0.441,2018-03-30,42.0,1,2,Self-Employed,157121.0,78173.0,894.0,1,Average,6.290899531255048,7.1104455619956495,2018,3,30,4,True,False,False,False,False,True,High,1,Q4,1,2018,0.4975337478758409,34.25,69290.361
850,214,0.554,2019-06-05,68.0,1,4,Self-Employed,162934.0,47475.0,719.0,0,Poor,4.423037183521388,6.310070471058831,2019,6,5,2,True,False,False,False,False,True,High,1,Q4,1,2019,0.29137564903580593,17.833333333333332,90265.436
851,11,0.775,2018-01-05,26.0,0,2,Unemployed,98778.0,81684.0,396.0,0,Average,7.7589946407456605,7.722129662907905,2018,1,5,4,False,False,False,False,False,True,Medium,0,Q2,0,2018,0.826945271214238,0.9166666666666666,76552.95
852,295,0.259,2020-09-12,61.0,1,4,Unemployed,143457.0,48863.0,551.0,1,Poor,7.306182096526689,11.461573821820092,2020,9,12,5,False,True,False,True,False,False,High,1,Q3,1,2020,0.34061077535428735,24.583333333333332,37155.363
853,39,0.045,2022-10-07,29.0,0,4,Salaried,123093.0,67744.0,723.0,0,Poor,4.514280338802823,10.071490874348523,2022,10,7,4,False,False,True,False,False,True,High,1,Q3,0,2022,0.5503481107780296,3.25,5539.1849999999995
854,186,0.719,2020-06-06,66.0,1,3,Salaried,63797.0,96038.0,345.0,1,Average,6.829998579215012,10.487730037921466,2020,6,6,5,False,True,False,False,False,False,Medium,0,Q1,2,2020,1.5053685909995769,15.5,45870.043
855,207,0.099,2020-07-11,65.0,0,1,Self-Employed,164706.0,54329.0,793.0,1,Average,7.476841086253046,9.942603303754701,2020,7,11,5,False,False,False,True,False,False,High,1,Q4,1,2020,0.32985440724685194,17.25,16305.894
856,119,0.263,2018-11-21,36.0,1,1,Salaried,117307.0,97258.0,795.0,1,Poor,7.527665868254504,11.139611256454904,2018,11,21,2,False,False,True,False,False,False,High,1,Q3,0,2018,0.8290894831510481,9.916666666666666,30851.741
857,176,0.252,2021-08-22,49.0,1,3,Salaried,48757.0,58393.0,443.0,0,Good,7.219068378073004,10.305227202840657,2021,8,22,6,False,False,True,True,False,False,Low,0,Q1,2,2021,1.1976331603667165,14.666666666666666,12286.764
858,218,0.339,2021-08-02,31.0,1,1,Self-Employed,96397.0,78498.0,843.0,1,Good,6.206244663276305,9.82765828956061,2021,8,2,0,False,False,False,False,False,True,Medium,0,Q2,0,2021,0.8143199477162152,18.166666666666668,32678.583000000002
859,152,0.741,2022-02-19,46.0,1,4,Salaried,105672.0,75638.0,844.0,1,Good,7.178587430161976,9.525639711691097,2022,2,19,5,False,True,False,False,True,False,High,1,Q2,0,2022,0.7157809069573775,12.666666666666666,78302.952
860,298,0.448,2020-10-19,47.0,0,2,Self-Employed,198669.0,24288.0,493.0,0,Good,5.484459356491932,11.297606417727943,2020,10,19,0,False,True,False,True,False,False,High,1,Q4,1,2020,0.12225359769264454,24.833333333333332,89003.712
861,138,0.823,2019-09-24,26.0,0,3,Unemployed,105659.0,91716.0,344.0,1,Good,7.430216725289002,9.125017643274328,2019,9,24,1,False,False,True,False,False,True,High,1,Q2,0,2019,0.8680377440634494,11.5,86957.35699999999
